id	BTAS.1	BTAS.2	BTAS.3	BTAS.4	BTAS.6	MTAS.1	MTAS.2	MTAS.3	MTAS.4	MTAS.5	MTAS.6
PCHAS_1118300	231	173	96	311	156	63	129	73	127	32	70
PCHAS_1118400	1698	1054	641	1797	924	1145	726	699	730	747	778
PCHAS_1118500	2663	2076	1627	3388	1784	1405	1723	1108	1600	816	1126
PCHAS_1118600	1337	1055	663	1580	676	554	618	482	634	333	459
PCHAS_1118700	213	166	82	263	129	118	53	48	65	32	61
PCHAS_1118800	2412	1888	1207	2599	1154	1119	1051	780	930	694	764
PCHAS_1118900	17	5	3	12	5	0	0	7	8	1	1
PCHAS_1119000	157	80	57	159	79	45	43	48	40	36	56
PCHAS_1119100	953	349	305	1100	945	602	222	224	390	426	352
PCHAS_1119200	1427	1054	502	1734	732	713	735	593	827	416	473
PCHAS_1119300	97	55	41	169	53	13	14	9	19	20	18
PCHAS_1119400	1038	663	393	1046	480	584	389	340	349	394	389
PCHAS_1119500	1307	793	427	1465	707	431	396	339	584	280	346
PCHAS_1119600	8871	4346	2798	9444	5054	6222	4150	3717	4130	3460	4249
PCHAS_1119700	600	572	274	599	244	95	93	70	163	44	111
PCHAS_1119800	361	145	127	307	281	81	48	67	122	42	100
PCHAS_1119900	2461	1167	359	3668	1636	555	199	259	482	445	379
PCHAS_1120000	255	185	108	286	107	73	99	72	142	42	77
PCHAS_1120100	771	577	345	935	416	159	218	178	351	81	142
PCHAS_1120200	1400	1404	1476	2242	830	589	697	415	980	232	566
PCHAS_1120300	1438	1028	635	1911	864	533	740	515	832	338	461
PCHAS_1120400	24	33	16	34	17	6	8	8	8	8	6
PCHAS_1120500	96	73	38	156	88	25	17	17	23	18	16
PCHAS_1120600	1425	994	708	1637	886	456	610	390	740	292	471
PCHAS_1120700	537	407	216	546	301	192	249	165	285	103	123
PCHAS_1120800	792	679	259	1029	465	221	274	193	250	82	120
PCHAS_1120900	510	383	213	600	247	265	328	208	258	169	164
PCHAS_1121000	2181	1907	1232	2720	1278	1551	1376	979	1382	857	1079
PCHAS_1121100	818	748	424	1016	441	293	279	174	282	153	229
PCHAS_1121200	7408	4723	3064	9108	4539	3304	4322	2656	4543	1800	2793
PCHAS_1121300	1502	1076	486	1547	980	1166	857	725	819	705	756
PCHAS_1121400	570	619	384	948	359	271	417	235	444	179	241
PCHAS_1121500	3187	2286	1270	3946	2017	1795	1760	1288	1698	956	1191
PCHAS_1121600	1038	684	375	973	529	499	477	376	579	271	420
PCHAS_1121700	1773	1692	787	2282	1009	1406	883	795	936	590	897
PCHAS_1121800	145	104	31	146	66	75	24	31	29	27	37
PCHAS_1121900	887	666	364	1079	479	454	456	312	450	210	302
PCHAS_1122000	1202	690	448	1479	853	632	682	436	719	358	523
PCHAS_1122100	1956	1301	760	2410	1076	456	699	434	660	326	434
PCHAS_1122200	5328	3236	2525	6295	4893	3794	2924	2475	3720	2238	4025
PCHAS_1122300	2257	1629	977	2545	1090	1316	1028	854	1099	674	938
PCHAS_1122400	23606	19397	12232	31109	13012	12207	10659	7885	11373	5739	8772
PCHAS_1122500	960	820	425	1297	514	259	336	221	300	195	231
PCHAS_1122600	826	698	460	1147	445	488	555	328	508	294	371
PCHAS_1122700	224	181	98	366	135	55	15	24	47	38	52
PCHAS_1122800	4281	2647	1410	4419	2170	1734	1632	1322	1713	1067	1272
PCHAS_1122900	748	817	631	1132	355	655	618	417	552	285	509
PCHAS_1123000	25581	16173	17601	33546	17280	27286	22263	16666	22880	14299	19597
PCHAS_1123100	686	673	292	804	416	238	223	174	257	143	163
PCHAS_1123200	265	152	134	315	142	31	40	32	44	19	31
PCHAS_1123300	171	127	113	318	134	43	13	5	28	31	28
PCHAS_1123400	3737	2669	1789	4287	2484	2626	1825	1606	2214	1258	2093
PCHAS_1123500	1479	922	251	2366	931	314	116	122	276	260	230
PCHAS_1123600	132	61	79	131	156	68	30	28	72	50	89
PCHAS_1123700	5886	3380	2024	6457	3228	3039	2719	2116	2477	1669	2120
PCHAS_1123800	2771	2218	1455	3690	2022	1659	1743	1204	1770	986	1377
PCHAS_1123900	650	392	223	560	323	157	155	136	190	114	151
PCHAS_1124000	3044	2504	1484	4044	1762	2002	1947	1305	1926	993	1541
PCHAS_1124100	2228	2116	984	3075	1071	1090	894	727	989	535	809
PCHAS_1124200	38	28	9	23	12	22	28	18	25	11	21
PCHAS_1124300	742	579	427	1202	427	266	377	285	455	136	291
PCHAS_1124400	1324	1018	457	1841	809	351	289	217	369	199	237
PCHAS_1124500	448	324	123	404	196	89	145	125	169	83	89
PCHAS_1124600	76	55	20	49	34	11	22	10	17	7	28
PCHAS_1124700	2089	1085	456	2065	1147	1283	848	778	855	798	883
PCHAS_1124800	429	269	152	548	300	138	49	47	88	83	95
PCHAS_1124900	256	223	97	239	119	94	114	119	110	66	66
PCHAS_1125000	2125	1552	742	2409	1123	884	1030	744	1072	536	664
PCHAS_1125100	19826	17643	11669	29901	12649	9217	11468	7834	12935	4693	7619
PCHAS_1125200	637	477	240	844	317	173	270	141	250	98	169
PCHAS_1125300	43	49	17	82	27	3	5	5	10	5	7
PCHAS_1125400	2854	1655	1472	3813	2565	1595	1501	1130	1904	912	1641
PCHAS_1125500	3232	2258	1214	3880	1773	1786	1527	1275	1697	1013	1434
PCHAS_1125600	386	324	217	396	189	235	215	181	289	125	144
PCHAS_1125700	1697	1934	1100	2536	884	502	826	479	875	252	391
PCHAS_1125800	111	98	20	165	75	14	23	17	18	10	16
PCHAS_1125900	8374	6130	3687	11077	5264	4087	4458	2946	4458	2131	3434
PCHAS_1126000	7211	4687	2820	9117	4192	6256	5044	4131	4937	3190	4263
PCHAS_1126100	1933	1281	603	2129	951	846	661	471	701	432	562
PCHAS_1126200	77	84	75	111	61	36	37	31	28	24	63
PCHAS_1126300	17885	7683	6132	24914	20175	17339	7407	6796	8718	10712	9264
PCHAS_1126400	16065	9475	6183	19237	10741	13532	11387	9321	12144	7534	10295
PCHAS_1126500	24897	16916	12062	31729	22815	18065	10458	9147	14687	9176	15686
PCHAS_1126600	170	71	22	156	100	18	14	4	16	11	9
PCHAS_1126700	15	22	8	26	10	4	15	4	10	1	4
PCHAS_1126800	1152	883	577	1334	648	495	578	418	563	270	333
PCHAS_1126900	899	755	357	1073	457	405	515	392	537	245	351
PCHAS_1127000	1060	632	278	1256	621	275	332	194	314	149	190
PCHAS_1127100	318	229	110	356	142	69	184	85	101	59	61
PCHAS_1127200	1255	987	679	1903	672	400	637	364	880	207	512
PCHAS_1127300	5699	3864	1978	6537	2896	3183	2832	2043	2937	1597	2261
PCHAS_1127400	1283	854	515	1560	685	666	735	600	801	381	490
PCHAS_1127500	3	6	8	20	14	0	3	0	3	0	0
PCHAS_1127600	50	28	22	69	31	27	13	14	23	7	11
PCHAS_1127700	1200	861	474	1733	839	272	273	223	440	152	333
PCHAS_1127800	2508	2385	942	3133	1396	649	924	570	956	418	654
PCHAS_1127900	89	82	39	117	45	36	34	21	42	12	42
PCHAS_1128000	23760	16824	10859	31515	16095	26663	23298	18443	22423	14420	18848
PCHAS_1128100	3580	2291	1130	3973	1894	1785	1784	1418	1837	994	1176
PCHAS_1128200	1755	1154	580	1913	908	1187	737	724	884	654	798
PCHAS_1128300	438	265	85	684	256	105	41	50	95	54	60
PCHAS_1128400	445	309	162	602	441	163	85	52	114	95	98
PCHAS_1128500	575	346	141	886	323	139	53	49	88	69	70
PCHAS_1128600	17225	10851	6622	21664	11191	15461	14198	10983	13920	8654	11063
PCHAS_1128700	509	232	173	607	401	340	201	145	175	287	206
PCHAS_1128800	98	47	50	138	105	26	37	27	51	19	54
PCHAS_1128900	3909	2802	1410	4839	2212	1682	2155	1317	2060	951	1254
PCHAS_1129000	362	275	167	405	179	84	142	75	145	45	49
PCHAS_1129100	217	171	86	379	147	38	20	8	34	27	23
PCHAS_1129200	770	560	294	827	561	289	315	277	423	177	364
PCHAS_1129300	1682	908	341	1685	1094	919	372	358	499	545	504
PCHAS_1129400	4876	2770	1900	5364	3013	3196	2732	2222	2887	1744	2254
PCHAS_1129500	2910	1767	919	3251	1686	1772	1527	1159	1670	1023	1238
PCHAS_1129600	1028	850	435	1186	547	334	401	354	498	213	257
PCHAS_1129700	6073	4396	2196	7554	3531	3665	2527	2045	2899	1889	2644
PCHAS_1129800	270	233	147	380	141	68	121	75	127	37	65
PCHAS_1129900	4594	4432	2468	6392	2608	2221	2539	1570	2572	1178	1519
PCHAS_1130000	3488	3638	2297	5019	1929	1547	1845	1147	1943	743	1128
PCHAS_1130100	113	57	14	87	50	34	11	11	16	9	16
PCHAS_1130200	569	437	206	688	295	168	200	193	258	77	159
PCHAS_1130300	2695	1803	1239	3072	1528	1716	1471	1250	1530	934	1411
PCHAS_1130400	2425	1511	1146	2902	1568	1066	1186	883	1461	617	1196
PCHAS_1130500	1695	1378	972	2248	1029	930	861	656	841	560	692
PCHAS_1130600	3065	2515	1251	4106	1901	1355	1392	923	1509	749	915
PCHAS_1130700	196	109	79	182	106	46	62	39	103	24	81
PCHAS_1130800	11	17	5	5	15	9	2	1	8	6	13
PCHAS_1130900	894	498	181	1087	500	290	137	169	196	153	212
PCHAS_1131000	1905	1264	599	2357	1090	1384	1097	855	1113	644	977
PCHAS_1131100	27990	17562	9962	34451	15872	24511	18596	14876	19016	11115	16061
PCHAS_1131200	1970	1199	641	2222	1174	715	594	475	644	389	488
PCHAS_1131300	1425	990	433	1748	773	862	604	546	683	412	596
PCHAS_1131400	2007	1600	884	2554	1176	910	1033	774	1257	417	823
PCHAS_1131500	4082	2627	1665	4789	2165	2578	2168	1660	2072	1250	1835
PCHAS_1131600	401	343	201	635	227	268	172	216	321	136	214
PCHAS_1131700	441	366	214	574	213	94	166	79	204	78	122
PCHAS_1131800	553	296	101	741	438	224	122	90	146	137	177
PCHAS_1131900	15605	10000	5622	17880	8706	12444	9609	7888	9777	6086	8599
PCHAS_1132000	437	405	182	519	169	171	184	101	201	81	141
PCHAS_1132100	1667	1429	977	2142	932	1461	1179	898	1223	603	1089
PCHAS_1132200	3264	1993	1158	4057	1806	2681	2327	2031	2300	1517	2227
PCHAS_1132300	76	86	34	121	56	36	20	22	6	16	13
PCHAS_1132400	1059	541	276	1082	724	543	290	280	350	304	341
PCHAS_1132500	124	97	73	170	75	54	50	25	88	34	23
PCHAS_1132600	6613	2262	2101	8618	7485	4775	1877	1677	2500	3253	3169
PCHAS_1132700	637	665	446	920	330	189	256	172	313	88	146
PCHAS_1132800	37969	36119	27831	54944	22893	26912	30548	22425	34329	14104	21463
PCHAS_1132900	36262	32127	20371	53534	20693	19402	27107	17134	29979	8094	16509
PCHAS_1133000	634	586	372	818	329	305	497	295	438	178	276
PCHAS_1133100	46	84	41	64	22	5	11	0	9	5	10
PCHAS_1133200	4295	2606	1305	4889	2462	2394	2198	1720	2331	1366	1904
PCHAS_1133300	1782	979	602	2079	1011	1541	1149	1019	1169	805	1062
PCHAS_1133400	155	137	139	231	82	52	71	46	69	44	54
PCHAS_1133500	661	494	450	790	606	261	299	255	460	125	318
PCHAS_1133600	3822	3556	1731	5192	2179	1734	2358	1427	2693	846	1390
PCHAS_1133700	147	189	101	214	85	46	58	52	96	29	55
PCHAS_1133800	6948	4133	2407	8015	4405	5450	4416	3744	4072	3167	3817
PCHAS_1133900	349	262	347	504	277	151	155	103	268	77	196
PCHAS_1134000	2167	1464	1074	2872	1229	872	1397	894	1360	732	868
PCHAS_1134100	972	568	249	954	481	701	470	450	468	393	435
PCHAS_1134200	1224	889	403	1345	656	801	386	408	442	476	409
PCHAS_1134300	809	578	381	1106	444	380	562	309	597	217	366
PCHAS_1134400	1759	775	238	2434	1390	408	163	190	424	327	346
PCHAS_1134500	6818	5678	1989	7725	3144	2810	2543	1926	2948	1509	2135
PCHAS_1134600	7902	8086	3674	9962	4151	3791	3951	2974	4271	1930	3029
PCHAS_1134700	1632	1365	699	2187	944	555	657	434	672	304	400
PCHAS_1134800	1464	978	945	1927	1243	561	620	492	1123	318	992
PCHAS_1134900	538	405	190	576	227	181	156	141	208	110	178
PCHAS_1135000	1671	1294	627	2097	932	1189	910	800	996	559	846
PCHAS_1135100	2987	1970	1094	3604	1827	1375	1562	1044	1613	725	1076
PCHAS_1135200	12096	8494	4657	16182	6885	9867	9025	7167	9826	4900	7498
PCHAS_1135300	213	99	39	264	92	55	15	9	19	31	45
PCHAS_1135400	5550	3272	1822	6404	3522	4288	2682	2398	2629	2471	2739
PCHAS_1135500	231	117	66	285	170	105	63	30	90	51	92
PCHAS_1135600	6601	3771	2553	7815	4156	5468	4536	3609	4606	2864	3759
PCHAS_1135700	3884	3642	2878	4967	1836	2069	1975	1515	2053	951	1454
PCHAS_1135800	1277	966	557	1567	673	542	410	399	519	265	344
PCHAS_1135900	1042	1001	522	1418	630	465	478	346	512	268	296
PCHAS_1136000	1457	1168	557	1747	655	452	656	397	580	342	368
PCHAS_1136100	430	356	158	560	245	257	214	166	247	165	208
PCHAS_1136200	305	173	124	438	276	90	44	53	101	63	68
PCHAS_1136400	2729	1422	981	3287	1683	2056	1547	1163	1556	1034	1465
PCHAS_1136500	11499	7939	5208	15538	7545	5850	7899	5348	8422	3205	4797
PCHAS_1136600	425	324	210	618	238	170	213	148	254	87	147
PCHAS_1136700	13172	8640	4948	16687	8566	8212	7247	5338	7790	4089	5979
PCHAS_1136800	5581	3389	2057	6411	3539	3535	3128	2555	3235	1934	2683
PCHAS_1136900	525	280	120	844	333	121	43	49	108	75	60
PCHAS_1137000	57	45	29	125	25	26	4	11	9	4	6
PCHAS_1137100	522	602	198	834	252	266	205	120	187	95	141
PCHAS_1137200	3759	3475	2027	5080	2127	2689	2370	1783	2465	1473	1876
PCHAS_1137300	35382	23334	13593	47060	24478	40332	47170	31416	43517	18815	28475
PCHAS_1137400	19841	17711	10765	25991	10258	12817	11986	8779	12140	6000	8776
PCHAS_1137500	3256	2571	1383	3860	1859	1840	1700	1250	1544	1146	1377
PCHAS_1137600	41	37	13	59	38	17	5	2	24	4	15
PCHAS_1137700	2255	1431	928	2806	1251	1164	1108	748	1105	534	761
PCHAS_1137800	2463	1862	701	2707	1241	1210	885	706	834	649	800
PCHAS_1137900	5759	3348	1931	6830	3848	4529	3712	2909	3633	2683	3209
PCHAS_1138000	400	240	134	460	210	96	119	69	167	70	90
PCHAS_1138100	652	399	93	879	375	129	48	40	116	82	79
PCHAS_1138200	6821	4855	3089	9022	4800	3309	4494	2895	4326	1843	2656
PCHAS_1138300	2109	809	505	2197	1898	1906	844	779	946	1369	1150
PCHAS_1138400	662	268	113	868	475	149	49	65	131	112	117
PCHAS_1138500	378	270	199	512	206	131	150	114	178	82	87
PCHAS_1138600	2709	1658	1007	2678	1352	891	1039	787	1033	547	708
PCHAS_1138700	785	524	274	894	421	295	399	304	414	155	195
PCHAS_1138800	334	226	127	408	184	104	102	67	119	49	79
PCHAS_1138900	1924	1484	795	2192	1054	1002	1276	815	1186	611	774
PCHAS_1139000	2452	1505	863	2646	1265	1101	1023	719	966	512	750
PCHAS_1139100	359	431	109	432	177	113	182	117	178	52	145
PCHAS_1139200	495	363	281	698	322	256	471	218	386	152	196
PCHAS_1139300	79	40	28	121	37	18	4	8	24	13	4
PCHAS_1139400	7255	6788	2743	10007	4485	2563	2782	2075	3266	1887	2364
PCHAS_1139500	2182	1249	629	2372	1178	1619	1157	974	1208	1001	1052
PCHAS_1139600	9019	4551	2676	10269	5726	7762	6059	5091	6224	3788	5390
PCHAS_1139700	2955	1802	901	3220	1764	1833	1666	1294	1734	970	1247
PCHAS_1139800	1677	1263	1078	2168	1165	1300	1523	1031	1577	761	1133
PCHAS_1139900	767	627	399	989	442	216	299	193	373	117	174
PCHAS_1140000	5114	3459	1898	6204	3129	2836	2667	1917	2508	1618	1942
PCHAS_1140100	512	483	316	735	312	281	361	245	397	161	189
PCHAS_1140200	184	184	78	215	103	85	94	54	60	52	58
PCHAS_1140300	1188	823	374	1466	618	590	644	441	662	352	435
PCHAS_1140400	485	480	181	643	233	217	242	160	235	115	164
PCHAS_1140600	660	414	244	738	448	329	338	261	379	144	335
PCHAS_1140700	1182	947	413	1407	660	713	520	412	498	381	494
PCHAS_1140800	4529	3315	1832	4959	2088	2489	1942	1514	1968	1274	1799
PCHAS_1140900	136	68	36	166	92	46	18	17	19	30	18
PCHAS_1141000	7245	5595	2972	8063	4126	4035	3025	2331	3245	2299	2592
PCHAS_1141100	2635	1691	1002	3001	1515	1770	1269	1071	1379	947	1304
PCHAS_1141200	11654	10327	6209	15472	6868	6641	6306	4587	7068	2935	5129
PCHAS_1141300	263	281	85	387	186	107	114	93	169	86	90
PCHAS_1141400	135	59	33	114	95	83	39	46	60	55	59
PCHAS_1141500	227	241	127	480	184	81	135	51	156	80	121
PCHAS_1141700	8300	4505	3797	10207	5946	6646	6125	4362	6043	3378	4608
PCHAS_1141800	1940	1423	969	2702	1277	1114	1403	910	1537	577	912
PCHAS_1141900	2704	3111	1023	3965	1397	1125	1531	898	1549	486	908
PCHAS_1142000	3333	2258	1117	3723	1584	2137	1688	1409	1721	1073	1454
PCHAS_1142100	561	400	205	494	297	264	204	203	216	155	189
PCHAS_1142200	5974	5422	2366	7684	3324	4000	3393	2655	3511	2055	2570
PCHAS_1142300	4260	3212	2276	5779	2766	2202	2877	1960	2868	1199	1797
PCHAS_1142400	1701	1683	1019	2468	1058	1209	1129	815	1207	608	810
PCHAS_1142500	1716	1238	519	2054	912	1161	874	698	1014	559	814
PCHAS_1142600	111	57	53	136	72	57	39	29	42	37	58
PCHAS_1142700	33	36	5	44	20	12	5	3	1	0	5
PCHAS_1142800	698	509	380	994	639	339	341	319	496	190	395
PCHAS_1142900	670	395	116	948	421	153	52	58	100	103	87
PCHAS_1143000	178	137	100	225	183	74	55	67	143	23	103
PCHAS_1143100	5106	3622	2393	6251	3174	3028	3952	2622	4157	1635	2389
PCHAS_1143200	25	15	7	32	15	13	2	3	6	5	9
PCHAS_1143300	423	250	70	517	234	128	68	50	91	66	65
PCHAS_1143400	1285	855	593	1528	574	765	400	391	517	297	516
PCHAS_1143500	5167	4651	2567	6829	2678	2734	2701	1912	2713	1421	1916
PCHAS_1143600	4715	3143	1988	6000	3133	1792	1700	1176	1826	1061	1375
PCHAS_1143700	1372	1213	475	1569	751	881	779	539	702	479	504
PCHAS_1143800	2866	1529	660	2908	1364	1189	733	687	852	601	723
PCHAS_1143900	2935	1357	725	2687	1393	805	706	519	734	453	616
PCHAS_1144000	530	465	243	730	322	132	202	137	256	57	189
PCHAS_1144100	995	706	308	1170	520	379	421	305	503	170	259
PCHAS_1144200	2030	1584	899	2596	1333	1272	1611	1163	1514	784	1023
PCHAS_1144300	1083	758	331	1241	565	672	558	436	487	353	480
PCHAS_1144400	2327	1999	1031	2758	1222	1078	1035	807	1120	722	741
PCHAS_1144500	341	199	95	369	181	80	112	71	104	57	79
PCHAS_1144600	3443	2651	1573	4265	2048	1711	2004	1220	2068	942	1339
PCHAS_1144700	398	168	63	481	233	94	57	63	99	63	72
PCHAS_1144800	3452	2519	1387	4066	2039	2122	2349	1582	2112	1220	1364
PCHAS_1144900	1459	585	1034	1836	3072	1120	295	490	1165	489	1830
PCHAS_1145000	3682	2400	1337	4328	2172	1983	2167	1520	2355	1116	1622
PCHAS_1145100	4202	2573	1236	4920	2278	1582	1703	1248	1756	930	1273
PCHAS_1145200	1045	837	430	1208	571	504	396	282	419	273	313
PCHAS_1145300	18888	19147	16832	27405	9262	12344	13624	9573	14289	6194	8973
PCHAS_1145400	27720	16165	10835	35531	16457	16647	16121	10977	17662	7187	12254
PCHAS_1145500	6372	4028	2104	8787	4420	3320	3875	2421	3875	1636	2380
PCHAS_1145600	728	227	459	948	1737	814	335	432	1198	310	1647
PCHAS_1145700	186	119	65	230	184	8	2	1	7	2	8
PCHAS_1145800	483	357	262	547	318	274	145	173	232	90	291
PCHAS_1145900	603	378	408	772	549	121	98	81	129	65	111
PCHAS_1146000	35	18	11	47	33	12	9	2	9	3	7
PCHAS_1146100	462	320	360	670	403	287	230	237	426	186	395
PCHAS_1146200	311	284	254	476	258	128	166	95	193	80	178
PCHAS_1146300	2958	2901	2074	4141	2361	2626	2500	1862	2723	1374	2170
PCHAS_1146400	95	87	76	128	66	34	24	33	26	32	56
PCHAS_1146500	19869	16408	7289	27085	12828	11380	10312	7400	13251	6229	9787
PCHAS_1146700	12497	9419	5405	15180	6871	8674	4278	4594	5104	4278	5600
PCHAS_1146800	2025	1353	688	1983	1137	808	682	577	854	410	738
PCHAS_1146900	985	625	729	1071	1034	575	278	265	533	231	581
PCHAS_1147000	181	52	34	152	87	27	43	25	11	9	10
PCHAS_1147100	5	53	5	11	3	32	14	19	41	8	47
PCHAS_1147200	227	85	35	118	44	28	14	10	28	27	28
PCHAS_1147300	56	14	15	18	55	61	131	21	50	56	54
PCHAS_1147400	124	60	41	128	82	162	108	26	78	86	114
PCHAS_1147500	45	38	43	75	14	163	174	53	82	101	97
PCHAS_1147521	128	154	110	180	134	255	100	24	88	148	42
PCHAS_1147541	88	68	103	133	87	50	71	66	83	17	53
PCHAS_1200100	107	108	72	145	71	97	39	93	141	39	119
PCHAS_1200200	22	3	1	55	3	2215	2117	1830	1451	925	1226
PCHAS_1200300	24	33	34	74	18	4867	2734	3240	2092	1989	2583
PCHAS_1200400	19	41	23	32	40	2379	2350	1646	1499	940	1127
PCHAS_1200500	72	33	39	63	35	14502	12007	9066	7706	5536	7696
PCHAS_1200600	56	14	34	13	20	1415	1897	1126	1270	601	735
PCHAS_1200700	222	93	66	81	135	6879	6716	4836	4388	2654	3405
PCHAS_1200800	7	5	1	3	4	132	76	57	115	42	117
PCHAS_1200850	106	86	56	180	76	1084	491	496	715	475	631
PCHAS_1200900	306	222	200	327	349	171	146	157	497	112	452
PCHAS_1201000	4	1	0	8	4	19	12	14	13	8	14
PCHAS_1201100	144	79	108	108	67	12	27	16	33	19	21
PCHAS_1201200	4572	2906	2920	5797	4499	2488	1254	1161	2100	1362	2227
PCHAS_1201300	14667	10540	31681	19028	10065	21623	21469	14636	21393	13507	18353
PCHAS_1201400	419	214	94	339	203	124	59	59	74	38	65
PCHAS_1201500	4205	3437	1627	5551	2326	1872	1921	1389	2036	830	1269
PCHAS_1201600	951	685	502	1139	583	592	459	349	470	282	319
PCHAS_1201700	1321	843	496	1508	715	542	701	550	600	281	384
PCHAS_1201800	7196	4242	1909	8271	3961	4967	3848	3376	4019	2676	3205
PCHAS_1201900	2093	1109	695	2307	1438	1395	1276	923	1170	724	961
PCHAS_1202000	1106	836	317	1309	671	600	362	268	425	353	424
PCHAS_1202100	1566	563	318	1499	1611	951	429	276	521	640	627
PCHAS_1202200	464	337	196	629	281	219	199	179	334	139	189
PCHAS_1202300	518	517	320	663	290	185	298	179	267	115	146
PCHAS_1202400	358	381	146	580	252	133	187	119	233	93	139
PCHAS_1202500	1977	740	547	2667	2071	1224	442	387	682	772	779
PCHAS_1202600	5571	5442	2870	7187	2903	2682	2812	2153	3170	1273	1968
PCHAS_1202700	2935	1398	883	3814	3249	1952	719	702	1204	1237	1480
PCHAS_1202800	1562	1175	856	2229	949	480	758	511	918	298	435
PCHAS_1202900	4098	2552	1290	4965	2810	2490	3156	2037	3026	1341	2070
PCHAS_1203000	23	13	26	32	18	27	17	7	16	15	23
PCHAS_1203100	13278	12511	6751	18043	7581	6563	6907	5138	8007	3309	5503
PCHAS_1203200	5285	3868	2706	6651	3253	3250	3718	2534	3746	1861	2582
PCHAS_1203300	1607	1095	846	2439	1213	800	856	549	923	409	651
PCHAS_1203400	5129	3089	1317	5761	2814	4414	3287	2698	3564	2071	3195
PCHAS_1203500	1863	873	661	1467	835	970	791	584	802	577	688
PCHAS_1203600	20	16	5	32	19	15	7	1	9	8	5
PCHAS_1203700	242	224	127	329	110	130	191	80	135	77	85
PCHAS_1203800	366	410	195	466	258	184	270	166	267	104	177
PCHAS_1203900	427	276	198	450	203	103	118	101	147	70	77
PCHAS_1204000	658	596	311	1016	525	262	361	205	357	138	254
PCHAS_1204100	624	383	218	732	371	186	260	181	261	143	237
PCHAS_1204150	6	7	3	69	31	0	0	0	0	16	0
PCHAS_1204200	66	34	24	64	23	14	1	5	5	7	3
PCHAS_1204300	5	9	1	3	1	0	0	0	0	0	0
PCHAS_1204400	257	197	95	316	158	53	35	20	40	34	33
PCHAS_1204500	183	115	126	266	122	95	116	77	148	31	90
PCHAS_1204600	121	96	47	138	92	16	22	22	44	18	38
PCHAS_1204700	245	79	59	227	160	120	57	81	100	143	103
PCHAS_1204800	2519	1706	1022	3049	1470	2637	2146	1664	2134	1409	1864
PCHAS_1204900	596	351	63	784	359	99	49	59	111	91	105
PCHAS_1205000	1449	1383	669	1724	706	647	842	533	805	316	459
PCHAS_1205100	5821	6527	3486	9606	3275	2272	2715	1781	3291	1046	1695
PCHAS_1205200	116	74	13	174	108	14	7	12	5	18	6
PCHAS_1205300	336	239	145	489	191	80	86	79	136	42	72
PCHAS_1205400	240	164	108	318	113	27	72	82	95	31	42
PCHAS_1205500	384	445	244	672	237	167	274	138	243	81	140
PCHAS_1205600	337	285	189	480	151	152	172	100	188	75	87
PCHAS_1205700	4337	3790	2020	6508	2787	1705	2045	1449	2377	832	1515
PCHAS_1205800	1251	730	488	1409	777	638	302	323	418	315	391
PCHAS_1205900	1890	1377	620	2262	997	1324	836	738	911	753	798
PCHAS_1206000	57	70	19	111	46	24	7	10	5	24	10
PCHAS_1206100	2683	1849	1214	3197	1668	2433	1792	1526	1662	1084	1509
PCHAS_1206200	546	132	104	563	590	238	101	108	162	179	164
PCHAS_1206300	870	670	372	837	429	500	503	362	485	264	400
PCHAS_1206400	480	419	165	646	268	190	185	108	133	67	113
PCHAS_1206500	1132	1173	516	1343	653	467	509	329	559	241	423
PCHAS_1206600	24220	14364	8621	30569	14964	23428	17754	14673	17764	10846	16043
PCHAS_1206700	251	147	71	238	120	32	26	27	31	15	38
PCHAS_1206800	2432	1849	1218	3373	1507	1179	1495	939	1720	608	985
PCHAS_1206900	11282	7003	4405	13981	7733	9833	8468	6827	8743	5187	7539
PCHAS_1207000	20459	11855	7901	24522	13615	20731	17175	14239	17537	10053	15448
PCHAS_1207100	4454	3460	2207	5080	2307	2345	2083	1560	2126	1279	1579
