id	BTAS	MTAS
PCHAS_0703400	110.4293712	82.115943
PCHAS_0703600	3.1000176	0.945144666666667
PCHAS_0703700	1.0140572	0.699350166666667
PCHAS_0703800	166.723984	130.6859965
PCHAS_0703900	6.3401088	1.11857733333333
PCHAS_0704000	0.362844	0.1468405
PCHAS_0704100	44.0657096	28.1509711666667
PCHAS_0704200	115.8202714	33.4802881666667
PCHAS_0704300	12.3573406	8.3740825
PCHAS_0704350	8.5894262	2.72522416666667
PCHAS_0704400	10.6563084	7.28336533333333
PCHAS_0704500	26.93529	10.1204428333333
PCHAS_0704600	15.5844338	9.777859
PCHAS_0704700	42.4487402	40.8780575
PCHAS_0704800	74.7885378	38.8891965
PCHAS_0704900	36.0530762	15.470281
PCHAS_0705000	91.2734378	95.9381573333333
PCHAS_0705100	135.7627828	150.430383333333
PCHAS_0705200	2.3080462	2.207074
PCHAS_0705300	418.745292	306.475442166667
PCHAS_0705400	13.2986092	7.1727615
PCHAS_0705500	70.835898	51.9984201666667
PCHAS_0705600	108.9458164	81.2471735
PCHAS_0705700	140.4613162	67.095815
PCHAS_0705800	2.5854108	0.871629666666667
PCHAS_0706000	17.2473482	9.681426
PCHAS_0706100	73.2142528	40.6508846666667
PCHAS_0706200	2226.64972	1463.605266
PCHAS_0706300	20.648316	13.5963261666667
PCHAS_0706400	77.3836506	70.701612
PCHAS_0706500	3.297815	0.819776
PCHAS_0706600	1.3204992	0.796899
PCHAS_0706700	4.2453448	1.68007233333333
PCHAS_0706800	278.3914238	165.641925833333
PCHAS_0706900	36.568723	28.5347851666667
PCHAS_0707000	465.9618536	410.060727666667
PCHAS_0707100	35.9451542	25.7534025
PCHAS_0707200	29.1425806	22.5600703333333
PCHAS_0707300	11.3054422	12.0855533333333
PCHAS_0707400	273.6399208	257.922640666667
PCHAS_0707500	27.6916786	25.1090538333333
PCHAS_0707600	1293.98525	973.4288685
PCHAS_0707700	1071.4464932	784.619561333333
PCHAS_0707800	27.2958218	18.2938471666667
PCHAS_0707900	62.2349258	51.4132573333333
PCHAS_0708000	7.0538762	1.52927866666667
PCHAS_0708100	57.5969986	62.0511413333333
PCHAS_0708200	15.4246518	5.70034783333333
PCHAS_0708300	39.3779138	12.6588171666667
PCHAS_0708400	93.5477366	97.132246
PCHAS_0708500	60.48692	47.644678
PCHAS_0708600	139.5538514	87.3169278333334
PCHAS_0708800	4.6229222	1.27185966666667
PCHAS_0708900	147.6328096	149.463122833333
PCHAS_0709000	123.012946	184.845070666667
PCHAS_0709100	260.0806986	199.5616075
PCHAS_0709200	21.529728	8.38938066666667
PCHAS_0709300	8.8212076	6.58373016666667
PCHAS_0709400	30.5052442	30.1023648333333
PCHAS_0709500	64.3557058	62.5064835
PCHAS_0709600	79.5923842	95.8647046666667
PCHAS_0709700	0.7478848	0.269306
PCHAS_0709800	3.449656	0.830581833333333
PCHAS_0709900	20.0248318	14.3918055
PCHAS_0710000	112.6268848	96.754159
PCHAS_0710100	160.7722946	163.789049666667
PCHAS_0710200	207.058954	113.3031155
PCHAS_0710300	0.6365984	0.365454333333333
PCHAS_0710400	84.0040964	47.8022923333333
PCHAS_0710500	19.4209146	18.7854925
PCHAS_0710600	40.321494	24.188302
PCHAS_0710700	0.6680088	0.262195833333333
PCHAS_0710800	2.2028138	0.363259166666667
PCHAS_0710900	56.977392	59.1467963333333
PCHAS_0711000	43.5721172	21.448019
PCHAS_0711100	2.6372526	1.057046
PCHAS_0711200	88.6257176	102.454007333333
PCHAS_0711300	33.7502686	30.297341
PCHAS_0711400	83.188413	81.6848218333333
PCHAS_0711500	207.692942	194.964070166667
PCHAS_0711600	42.314812	44.5673485
PCHAS_0711700	29.6082576	27.0713016666667
PCHAS_0711800	2.2219528	1.87008133333333
PCHAS_0711900	38.52886	15.9238991666667
PCHAS_0712000	46.7099156	62.8718955
PCHAS_0712100	3.0094334	0.7602335
PCHAS_0712200	5.9662616	2.75588383333333
PCHAS_0712300	5.0960878	1.55347833333333
PCHAS_0712400	4.4191496	1.65472233333333
PCHAS_0712500	202.6031168	171.6669455
PCHAS_0712600	18.9766188	14.6414271666667
PCHAS_0712700	110.7050228	103.499626833333
PCHAS_0712800	11.4681158	10.4543775
PCHAS_0712900	48.38626	39.4934453333333
PCHAS_0713000	28.7887136	31.1486588333333
PCHAS_0713100	173.0692826	148.686759333333
PCHAS_0713200	67.4231256	49.7867116666667
PCHAS_0713300	10.9626472	7.08864116666667
PCHAS_0713400	773.5485366	643.769565333333
PCHAS_0713500	36.5810906	25.9521688333333
PCHAS_0713600	82.8408204	83.7016231666667
PCHAS_0713700	36.1924776	34.8702333333333
PCHAS_0713800	11.905296	4.82749483333333
PCHAS_0713900	43.9664926	56.462329
PCHAS_0714000	370.6919832	316.211608
PCHAS_0714100	48.8605624	24.2778336666667
PCHAS_0714200	78.1518278	61.5657168333333
PCHAS_0714300	10.7384354	7.22611533333333
PCHAS_0714400	29.823553	12.4079441666667
PCHAS_0714500	722.283007	519.430445833333
PCHAS_0714600	126.9866344	83.6055856666667
PCHAS_0714700	101.403454	96.455794
PCHAS_0714800	5.9073484	1.93599133333333
PCHAS_0714900	81.9107242	116.047019333333
PCHAS_0715000	8.1983872	6.364238
PCHAS_0715100	97.0970146	97.1917071666667
PCHAS_0715200	87.2714528	71.8612471666667
PCHAS_0715300	88.1195786	52.5469298333333
PCHAS_0715400	33.8108556	29.3446736666667
PCHAS_0715500	96.3823796	53.8210088333333
PCHAS_0715600	7.9432986	5.36073683333333
PCHAS_0715700	84.6210528	60.0130211666667
PCHAS_0715800	8.0970988	7.13947966666667
PCHAS_0715900	0.8631328	0.629781833333333
PCHAS_0716000	292.600979	239.468426666667
PCHAS_0716100	528.954428	529.8018
PCHAS_0716200	186.707606	172.2765385
PCHAS_0716300	4.5018854	2.60520816666667
PCHAS_0716400	53.080947	18.208205
PCHAS_0716500	2.871527	0.754182666666667
PCHAS_0716600	87.9573284	107.271234166667
PCHAS_0716700	273.3334458	267.300109
PCHAS_0716800	36.0469898	19.7121961666667
PCHAS_0716900	16.6769316	15.7020328333333
PCHAS_0717000	112.6534692	143.562863833333
PCHAS_0717100	165.5878204	123.094685833333
PCHAS_0717200	3.4705284	1.39555616666667
PCHAS_0717300	299.8110058	205.6634095
PCHAS_0717400	13.8907214	6.66141583333333
PCHAS_0717500	6.7287466	2.465521
PCHAS_0717600	244.2387384	187.076600666667
PCHAS_0717700	7.2499854	6.060487
PCHAS_0717750	13.5987182	9.51062083333333
PCHAS_0717800	19.422172	10.0494716666667
PCHAS_0717900	40.0591202	23.6597526666667
PCHAS_0718000	99.830997	50.2469646666667
PCHAS_0718100	876.1551506	799.814353833333
PCHAS_0718200	1153.7553562	806.483137833333
PCHAS_0718300	34.443557	26.9825651666667
PCHAS_0718400	12.7372712	6.61681166666667
PCHAS_0718500	986.8146128	946.86365
PCHAS_0718600	34.053189	20.7292581666667
PCHAS_0718700	94.0778708	62.7520381666667
PCHAS_0718800	120.760269	119.238834666667
PCHAS_0718900	206.7188388	241.983716333333
PCHAS_0719000	52.9771022	45.857332
PCHAS_0719100	73.1788508	47.5273745
PCHAS_0719200	56.1311444	37.4443451666667
PCHAS_0719300	37.0834168	19.9941093333333
PCHAS_0719400	60.6198724	50.2887046666667
PCHAS_0719500	31.8626678	11.818861
PCHAS_0719600	207.8718472	182.6700285
PCHAS_0719700	56.2574972	37.8299853333333
PCHAS_0719800	25.8680246	16.201905
PCHAS_0719900	41.1598414	46.9727215
PCHAS_0720000	178.2740324	84.954306
PCHAS_0720100	3.9136464	1.355602
PCHAS_0720200	62.363643	59.0638501666667
PCHAS_0720300	255.6840962	219.261065666667
PCHAS_0720400	2.8869974	0.874346833333333
PCHAS_0720500	0.4905194	0.2761395
PCHAS_0720600	8.7510264	4.3223415
PCHAS_0720700	0.8570704	0.6042275
PCHAS_0720800	10.8512228	7.855043
PCHAS_0720900	28.9809516	29.935406
PCHAS_0721000	1733.6352918	1715.127583
PCHAS_0721100	53.7966718	42.190351
PCHAS_0721200	151.310991	212.275905
PCHAS_0721300	80.144219	22.6790588333333
PCHAS_0721400	309.8007078	234.337292666667
PCHAS_0721500	51.039849	31.416592
PCHAS_0721600	3.2945302	1.18753283333333
PCHAS_0721700	3931.0778252	3415.2836005
PCHAS_0721800	24.2345302	22.6859795
PCHAS_0721900	14.4716392	13.1290581666667
PCHAS_0722000	670.5105288	323.942218333333
PCHAS_0722200	253.4771968	240.884033833333
PCHAS_0722300	25.8960842	23.807557
PCHAS_0722400	388.9020846	269.291653333333
PCHAS_0722500	11.8770678	8.19180583333333
PCHAS_0722600	44.6952142	27.2353463333333
PCHAS_0722700	81.3020738	79.754808
PCHAS_0722800	12.9284252	9.1955975
PCHAS_0722900	46.9208028	29.362838
PCHAS_0723000	10.8041162	5.81451566666667
PCHAS_0723100	44.9629486	13.4303325
PCHAS_0723200	40.710632	25.3169761666667
PCHAS_0723300	54.5629648	54.3849318333333
PCHAS_0723400	22.1462348	7.59915316666667
PCHAS_0723500	154.9477298	120.008375333333
PCHAS_0723600	4.6999842	1.451439
PCHAS_0723700	102.683544	65.1359576666667
PCHAS_0723800	32.6678898	17.3145105
PCHAS_0723900	18.9532634	11.005666
PCHAS_0724000	1.6800634	1.15529816666667
PCHAS_0724100	60.5228952	75.828604
PCHAS_0724200	40.7673478	45.6769651666667
PCHAS_0724300	183.0697446	135.659670833333
PCHAS_0724400	74.0342876	104.435370333333
PCHAS_0724500	327.5756402	326.375825666667
PCHAS_0724600	167.027658	116.160514666667
PCHAS_0724700	479.2058018	461.460530333333
PCHAS_0724800	198.6541472	154.163703166667
PCHAS_0724900	131.2602168	99.468276
PCHAS_0725000	60.5181264	51.1655928333333
PCHAS_0725100	167.2635324	228.347389333333
PCHAS_0725200	16.466943	10.6373263333333
PCHAS_0725300	100.4759316	109.955932666667
PCHAS_0725400	53.1545752	70.4229113333333
PCHAS_0725500	2.8237004	1.83516416666667
PCHAS_0725600	15.5754472	4.61148166666667
PCHAS_0725700	91.767752	82.8021551666667
PCHAS_0725800	44.8035038	45.2816626666667
PCHAS_0725900	8.0779994	5.7792845
PCHAS_0726000	50.9534054	47.2029971666667
PCHAS_0726100	53.9021444	42.5546431666667
PCHAS_0726200	8.4039144	4.7448995
PCHAS_0726300	62.6447826	88.7575793333333
PCHAS_0726400	21.6254564	31.5097071666667
PCHAS_0726500	206.9982384	156.9688005
PCHAS_0726600	93.714976	84.5762571666667
PCHAS_0726700	10.707053	8.1321075
PCHAS_0726800	79.3053216	83.0619395
PCHAS_0726900	935.7965404	706.714472833333
PCHAS_0727000	25.218704	18.8933936666667
PCHAS_0727100	1.8912564	1.33198833333333
PCHAS_0727200	17.7895526	11.1511115
PCHAS_0727300	33.4982234	25.1165631666667
PCHAS_0727400	44.076458	33.3014083333333
PCHAS_0727500	236.2626068	209.658994333333
PCHAS_0727600	48.9279398	42.595582
PCHAS_0727700	27.653627	18.8727048333333
PCHAS_0727800	260.2254252	219.6272535
PCHAS_0727900	683.6467038	662.787318166667
PCHAS_0728000	21.3939522	20.2143698333333
PCHAS_0728100	62.6676178	14.1393723333333
PCHAS_0728200	1.7105008	0.344807333333333
PCHAS_0728300	184.1504174	149.435635833333
PCHAS_0728400	34.2418854	23.2574361666667
PCHAS_0728500	20.208103	15.3357853333333
PCHAS_0728600	35.2964092	22.9042186666667
PCHAS_0728700	4.885201	1.80552583333333
PCHAS_0728800	3.8094588	1.144588
PCHAS_0728900	29.0299436	30.5533706666667
PCHAS_0729000	7.3196726	3.02184966666667
PCHAS_0729100	3.1977238	1.20454266666667
PCHAS_0729200	27.3753558	20.1857276666667
PCHAS_0729300	68.3709324	42.6175325
PCHAS_0729400	620.308612	640.699676
PCHAS_0729500	60.1593746	33.8388468333333
PCHAS_0729600	117.5672096	47.1293678333333
PCHAS_0729700	5.1666026	5.01720483333333
PCHAS_0729800	4.7719052	2.79690583333333
PCHAS_0729900	39.7494952	11.7365561666667
PCHAS_0730000	18.5705374	12.4055153333333
PCHAS_0730100	5.671918	1.6028615
PCHAS_0730200	19.6476	8.00373433333333
PCHAS_0730300	183.8088348	152.039952666667
PCHAS_0730400	30.7004368	17.0787486666667
PCHAS_0730500	59.8214374	48.7679468333333
PCHAS_0730600	28.397295	20.1352268333333
PCHAS_0730700	78.0971788	32.2031568333333
PCHAS_0730800	59.3998926	51.1915193333333
PCHAS_0730900	18.6945258	16.1089016666667
PCHAS_0731000	30.234532	34.2366501666667
PCHAS_0731100	86.115978	61.4631788333333
PCHAS_0731200	65.0692702	37.6686346666667
PCHAS_0731300	16.9434606	7.220162
PCHAS_0731321	1891.728598	1637.2194805
PCHAS_0731400	28.830019	27.7992936666667
PCHAS_0731500	4.7410634	7.631762
PCHAS_0731600	4.9000518	22.542291
PCHAS_0731651	0.264641	14.3196393333333
PCHAS_0731700	548.442929	386.0467125
PCHAS_0731800	16.155556	48.2952041666667
PCHAS_0731900	6.8970166	32.5809516666667
PCHAS_0732000	28.8750738	33.7547746666667
PCHAS_0732100	626.4182968	431.642558166667
PCHAS_0732200	127.596704	89.8487418333333
PCHAS_0800001	1.3095122	3.43611
PCHAS_0800005	1.5270958	3.65093383333333
PCHAS_0800011	2.6015776	1.24865966666667
PCHAS_0800015	3.6140592	5.7914235
PCHAS_0800021	3.8614248	12.169559
PCHAS_0800025	28.1641054	2.077847
PCHAS_0800031	4.2905726	0.779269166666667
PCHAS_0800035	0.5138442	0.230374
PCHAS_0800041	75.4119096	72.7964968333333
PCHAS_0800045	18.9348874	62.6008793333333
PCHAS_0800051	2.7091456	3.64841
PCHAS_0800055	1.1456854	1.632461
PCHAS_0800100	160.6365404	104.9579025
PCHAS_0800200	14.4832436	2.3252645
PCHAS_0800300	9.9637956	7.045706
PCHAS_0800400	106.4015016	85.6432615
PCHAS_0800500	1715.9862496	1304.2655195
PCHAS_0800600	121.3662122	111.6779495
PCHAS_0800700	8452.558224	6687.247061
PCHAS_0800800	19.4081426	9.68959666666667
PCHAS_0800900	417.6743304	274.473424833333
PCHAS_0801000	50.7325022	61.0637355
PCHAS_0801100	35.0965536	29.3966961666667
PCHAS_0801200	59.1142702	80.3771131666667
PCHAS_0801300	24.5927896	28.7544285
PCHAS_0801400	13.7299968	4.7321265
PCHAS_0801500	79.809821	76.7549526666667
PCHAS_0801600	53.2552576	43.113799
PCHAS_0801700	467.971268	287.7310365
PCHAS_0801800	10.9944946	3.26510183333333
PCHAS_0801900	21.9492348	18.6186498333333
PCHAS_0802000	15.2165852	14.0349595
PCHAS_0802100	44.1540116	56.516372
PCHAS_0802200	14.5024796	12.5974273333333
PCHAS_0802300	36.959398	55.8787101666667
PCHAS_0802400	133.6511408	133.529878833333
PCHAS_0802500	84.1585012	89.8308783333333
PCHAS_0802600	61.169446	75.8758941666667
PCHAS_0802700	20.3631402	17.6011285
PCHAS_0802800	20.1031008	15.7193783333333
PCHAS_0802900	62.9410142	35.4156038333333
PCHAS_0803000	34.827156	29.3332386666667
PCHAS_0803100	21.829646	20.5641898333333
PCHAS_0803200	9.0286878	4.30741966666667
PCHAS_0803300	95.5304918	115.460952833333
PCHAS_0803400	621.980475	751.294640333333
PCHAS_0803500	227.7119766	275.551347833333
PCHAS_0803600	5.5170488	2.96878633333333
PCHAS_0803800	1787.362122	1437.93364466667
PCHAS_0803900	212.4181992	234.223788333333
PCHAS_0804000	84.793774	89.792358
PCHAS_0804200	32.1308686	23.2624431666667
PCHAS_0804300	2274.4846054	1436.39451083333
PCHAS_0804400	58.579972	59.638731
PCHAS_0804500	6.2668568	3.96595566666667
PCHAS_0804600	7.8770862	2.7011015
PCHAS_0804700	105.7798418	104.6220925
PCHAS_0804800	345.0530912	326.526260833333
PCHAS_0804900	18.607417	11.6359965
PCHAS_0805000	62.4083062	53.8232958333333
PCHAS_0805100	42.2807526	32.7853616666667
PCHAS_0805200	60.6426758	53.7428286666667
PCHAS_0805300	72.3186546	59.2315845
PCHAS_0805400	99.8479414	91.4795741666667
PCHAS_0805500	13.8560682	6.52274416666667
PCHAS_0805600	49.1638706	37.3993183333333
PCHAS_0805700	199.0771872	107.811151333333
PCHAS_0805800	6.9731142	4.33483483333333
PCHAS_0805900	45.485498	21.976504
PCHAS_0806000	489.1069942	452.901167666667
PCHAS_0806100	23.3384844	22.4601586666667
PCHAS_0806200	152.0657178	206.828102
PCHAS_0806300	49.1870852	38.3716175
PCHAS_0806400	24.9838924	20.2575945
PCHAS_0806500	157.654113	110.7800385
PCHAS_0806600	2.28875	1.17149183333333
PCHAS_0806700	104.6735424	103.795691166667
PCHAS_0806800	39.5097612	15.496028
PCHAS_0806900	13.6415532	8.02390466666667
PCHAS_0807000	22.2689504	24.6750376666667
PCHAS_0807100	4.7368674	1.99799916666667
PCHAS_0807200	48.0927376	30.7369771666667
PCHAS_0807300	122.7024424	129.994907666667
PCHAS_0807400	26.2017212	20.667493
PCHAS_0807500	14.9584452	4.67326216666667
PCHAS_0807600	25.2777418	14.4806328333333
PCHAS_0807700	30.608595	27.5132361666667
PCHAS_0807800	70.6826798	59.6785175
PCHAS_0807900	1570.0719712	1137.21023966667
PCHAS_0808000	79.7171596	93.6432888333333
PCHAS_0808100	48.7974598	69.1717496666667
PCHAS_0808200	63.0393818	104.851175
PCHAS_0808300	328.4118444	544.9824205
PCHAS_0808400	0.4003804	0.395128333333333
PCHAS_0808500	346.8385534	247.679638166667
PCHAS_0808600	61.8783964	38.6572735
PCHAS_0808680	74.6669218	107.804712333333
PCHAS_0808720	43.9737878	68.7362481666667
PCHAS_0808800	65.993615	17.25277
PCHAS_0808900	27.396956	21.39354
PCHAS_0809000	60.8420564	40.8341025
PCHAS_0809100	17.2619882	16.4540668333333
PCHAS_0809200	157.294212	181.915213166667
PCHAS_0809300	35.719516	28.4890096666667
PCHAS_0809400	294.0829158	278.243150166667
PCHAS_0809500	154.2600088	181.186045833333
PCHAS_0809600	123.959568	74.1141851666667
PCHAS_0809700	138.9021388	146.3298415
PCHAS_0809800	19.5389206	11.1646348333333
PCHAS_0809900	90.8776698	126.118658166667
PCHAS_0810000	76.1962052	48.8416295
PCHAS_0810100	19.003197	9.832018
PCHAS_0810200	44.9791886	34.0989455
PCHAS_0810300	22.9283938	20.2892945
PCHAS_0810400	11.9829228	5.40861
PCHAS_0810500	36.6905154	30.2609676666667
PCHAS_0810600	1.5676288	0.390962
PCHAS_0810700	2.7826448	1.457475
PCHAS_0810800	89.019131	50.8659126666667
PCHAS_0810900	95.032653	85.6981396666667
PCHAS_0811000	100.0751186	30.063575
PCHAS_0811100	187.6039026	138.158593833333
PCHAS_0811200	76.463551	46.9394666666667
PCHAS_0811300	314.5484888	183.046923833333
PCHAS_0811400	20.4251458	19.2051921666667
PCHAS_0811500	0.518261	0.238422666666667
PCHAS_0811600	210.0062668	198.830175
PCHAS_0811700	48.856338	49.9966778333333
PCHAS_0811800	20.9212328	11.15395
PCHAS_0811900	6.7326532	7.52809283333333
PCHAS_0812000	64.4022588	41.5956696666667
PCHAS_0812100	2.2402542	0.664050333333333
PCHAS_0812200	63.9865824	62.451358
PCHAS_0812300	191.7008482	211.750942166667
PCHAS_0812400	105.4793934	83.467243
PCHAS_0812500	31.7448452	34.3493905
PCHAS_0812600	216.1487586	206.475556166667
PCHAS_0812700	2.5699604	1.65952483333333
PCHAS_0812800	7.0579116	4.1505535
PCHAS_0812900	37.0177408	12.9942783333333
PCHAS_0813000	401.3241672	406.1251765
PCHAS_0813100	92.6622504	79.6525846666667
PCHAS_0813200	59.3985038	42.580631
PCHAS_0813300	460.2716372	325.740591333333
PCHAS_0813400	88.4103036	102.315426166667
PCHAS_0813500	13.1065604	6.32593866666667
PCHAS_0813600	18.6145078	6.66819483333333
PCHAS_0813700	230.0946934	231.202454333333
PCHAS_0813800	206.1884204	158.739338
PCHAS_0813900	5.5297688	0.5848795
PCHAS_0814000	74.1736742	49.6950271666667
PCHAS_0814100	31.8251946	18.121762
PCHAS_0814200	202.1396624	199.368432333333
PCHAS_0814300	87.953608	67.1324776666667
PCHAS_0814400	11.8142742	4.64465866666667
PCHAS_0814500	757.6679072	613.7937445
PCHAS_0814600	18.7488688	11.9899913333333
PCHAS_0814700	90.6527984	58.7760858333333
PCHAS_0814800	112.1816618	66.210297
PCHAS_0814900	23.5463686	19.8382168333333
PCHAS_0815000	77.9700254	66.3762233333333
PCHAS_0815100	46.7390964	50.8127678333333
PCHAS_0815200	31.3222676	23.9428041666667
PCHAS_0815300	16.6041132	9.15021816666667
PCHAS_0815400	29.7055744	25.1905208333333
PCHAS_0815500	136.8344734	98.4753208333333
PCHAS_0815600	9.6041022	5.63554766666667
PCHAS_0815700	165.1498428	108.0804865
PCHAS_0815800	3.452215	1.89018933333333
PCHAS_0815900	113.5337052	99.0839526666667
PCHAS_0816000	99.9413926	45.3026641666667
PCHAS_0816100	185.807603	195.039587833333
PCHAS_0816200	58.429131	80.7080811666667
PCHAS_0816300	234.0904066	192.505738166667
PCHAS_0816400	499.4939668	382.216106666667
PCHAS_0816500	144.1177706	137.113356166667
PCHAS_0816600	20.7351552	9.73091583333333
PCHAS_0816700	153.2218214	117.827938666667
PCHAS_0816800	15.390866	8.558681
PCHAS_0816900	24.8368966	16.8973593333333
PCHAS_0817000	405.2406916	391.159636333333
PCHAS_0817100	56.8237974	40.4430375
PCHAS_0817200	283.304338	334.507007166667
PCHAS_0817300	84.603926	66.166476
PCHAS_0817400	111.5749376	68.8107636666667
PCHAS_0817500	32.7478214	18.878657
PCHAS_0817600	23.8978858	10.8151771666667
PCHAS_0817700	21.2123902	13.8790866666667
PCHAS_0817800	114.8383864	45.9004733333333
PCHAS_0817900	14.1196814	7.57618766666667
PCHAS_0818000	287.251232	217.0227605
PCHAS_0818200	195.3719844	256.013030333333
PCHAS_0818300	109.2524146	150.2420845
PCHAS_0818400	26.1402706	16.1667533333333
PCHAS_0818500	6.4166448	2.28599416666667
PCHAS_0818600	33.5186812	20.4455706666667
PCHAS_0818700	1.2532314	0.882296833333333
PCHAS_0818800	131.1383898	152.625242166667
PCHAS_0818900	44.7585012	46.7625103333333
PCHAS_0819000	19.305507	16.6882585
PCHAS_0819100	39.703752	32.7164773333333
PCHAS_0819200	4374.9925548	3065.211377
PCHAS_0819300	899.7158138	705.6245925
PCHAS_0819400	2234.1510804	900.473017833333
PCHAS_0819500	204.9692292	124.9817925
PCHAS_0819600	258.1174214	170.893559166667
PCHAS_0819700	6.2110462	3.12753133333333
PCHAS_0819800	69.8527548	71.9308546666667
PCHAS_0819900	17.7606208	19.4765913333333
PCHAS_0820000	28.7183188	18.1614805
PCHAS_0820100	29.898341	20.0074218333333
PCHAS_0820200	779.3703918	650.572255166667
PCHAS_0820300	560.256265	439.0994865
PCHAS_0820400	24.9542998	16.0863661666667
PCHAS_0820500	3.3078298	1.59077866666667
PCHAS_0820600	296.8111822	196.399218166667
PCHAS_0820700	3.028594	0.782300666666667
PCHAS_0820800	3.8093768	2.19673716666667
PCHAS_0820900	11.2566206	5.39618583333333
PCHAS_0821000	89.8738232	97.1316908333333
PCHAS_0821100	62.0511508	100.211335166667
PCHAS_0821200	1.1630904	0.632070333333333
PCHAS_0821300	40.3721506	23.6690795
PCHAS_0821400	72.0104652	57.6592288333333
PCHAS_0821500	53.1070546	16.0597823333333
PCHAS_0821600	22.1820606	17.7862423333333
PCHAS_0821700	18.221428	5.86072633333333
PCHAS_0821800	90.6834454	69.1263768333333
PCHAS_0821900	125.6202606	117.0052165
PCHAS_0822000	62.8717194	44.577311
PCHAS_0822100	49.7149542	36.0509405
PCHAS_0822200	48.9726366	30.845747
PCHAS_0822300	79.8399412	52.0275558333333
PCHAS_0822400	12.3552074	8.0125075
PCHAS_0822500	19.3068942	12.8536273333333
PCHAS_0822600	135.7730172	93.7914048333333
PCHAS_0822700	48.0257616	42.7100385
PCHAS_0822800	37.4325716	29.5628085
PCHAS_0822900	158.9749696	105.0572945
PCHAS_0823000	20.3873682	15.0273678333333
PCHAS_0823100	86.754925	74.2801205
PCHAS_0823200	4.6152702	1.8210905
PCHAS_0823300	49.4143188	63.6027811666667
PCHAS_0823400	125.8021242	94.689873
PCHAS_0823500	31.162108	8.66049
PCHAS_0823600	15.1781082	8.150447
PCHAS_0823700	436.174721	297.644378833333
PCHAS_0823800	1297.522386	1132.0659055
PCHAS_0823900	47.636189	51.1998323333333
PCHAS_0824000	10.3775066	5.647761
PCHAS_0824100	0.8630072	0.554573333333333
PCHAS_0824200	75.3176934	54.9664731666667
PCHAS_0824300	2.7783992	0.7907525
PCHAS_0824400	9.147857	7.27209783333333
PCHAS_0824500	1.990559	1.004633
PCHAS_0824600	48.6759018	58.485297
PCHAS_0824700	148.283598	158.653801833333
PCHAS_0824800	39.239792	28.6908245
PCHAS_0824900	2.0488112	1.29042266666667
PCHAS_0825000	213.434057	199.253092333333
PCHAS_0825100	374.0213174	210.519156333333
PCHAS_0825200	105.6392582	79.798837
PCHAS_0825300	67.5075572	68.7561271666667
PCHAS_0825400	14.7314056	9.51675133333333
PCHAS_0825500	34.465286	17.3446205
PCHAS_0825600	88.2717402	73.4732155
PCHAS_0825700	48.1872362	34.508464
PCHAS_0825800	13.5064932	5.619335
PCHAS_0825900	56.090903	55.5487045
PCHAS_0826000	25.7171584	10.6948173333333
PCHAS_0826100	9.1752728	1.96302983333333
PCHAS_0826200	0.9164442	0.236318333333333
PCHAS_0826300	50.6330666	46.3833676666667
PCHAS_0826400	76.5107478	57.7580931666667
PCHAS_0826500	50.6552434	19.5093093333333
PCHAS_0826600	33.7023116	9.39344433333333
PCHAS_0826700	236.7103102	170.5560365
PCHAS_0826800	520.5519668	407.2948715
PCHAS_0826900	4.0810616	1.35225383333333
PCHAS_0827000	1825.8754194	1313.9199025
PCHAS_0827100	16.2693886	7.92665733333333
PCHAS_0827200	52.331977	48.9407978333333
PCHAS_0827400	3.5561408	0.990770833333333
PCHAS_0827500	463.2731366	385.200932833333
PCHAS_0827600	9.6549336	2.67442
PCHAS_0827700	8.048644	4.1564915
PCHAS_0827800	341.0564212	279.204622666667
PCHAS_0827900	59.5168782	89.9294838333333
PCHAS_0828000	113.07477	95.7503581666667
PCHAS_0828100	148.599718	123.829317666667
PCHAS_0828200	167.5501566	189.700918166667
PCHAS_0828300	15.1253432	2.93905533333333
PCHAS_0828400	28.3106682	17.8505605
PCHAS_0828500	5.111485	2.25444633333333
PCHAS_0828600	17.5976998	3.70274433333333
PCHAS_0828700	220.8985628	229.616040166667
PCHAS_0828800	83.699496	69.8474331666667
PCHAS_0828900	425.080708	312.078808666667
PCHAS_0829000	39.0257704	30.8276835
PCHAS_0829100	504.379606	492.090946
PCHAS_0829200	3.207192	0.611397
PCHAS_0829300	12.7446686	10.7180861666667
PCHAS_0829400	24.463578	14.346955
PCHAS_0829500	113.9871946	130.614142666667
PCHAS_0829600	30.3855272	11.367376
PCHAS_0829700	49.3434336	44.309522
PCHAS_0829800	4.6659678	2.0426875
PCHAS_0829900	1.272164	0.186470833333333
PCHAS_0830000	51.100915	30.8919415
PCHAS_0830100	57.7690018	48.7338608333333
PCHAS_0830200	46.3173832	20.3016785
PCHAS_0830300	139.1198686	125.3114645
PCHAS_0830400	29.9626168	15.5007925
PCHAS_0830500	4312.8647252	5287.34257733333
PCHAS_0830600	19.6269386	8.23178833333333
PCHAS_0830700	84.8927476	23.3711856666667
PCHAS_0830750	57.8031162	38.6259158333333
PCHAS_0830800	101.6593198	77.0487993333333
PCHAS_0830900	89.1033994	94.0682751666667
PCHAS_0831000	32.0241846	9.756768
PCHAS_0831100	76.8493024	50.6375566666667
PCHAS_0831200	8.1665764	2.245115
PCHAS_0831300	667.489448	1632.50061616667
PCHAS_0831400	16.4941	14.2225775
