id	BTCB.1	BTCB.2	BTCB.3	BTCB.4	BTCB.5	BTCB.6	MTCB.1	MTCB.2	MTCB.3	MTCB.4	MTCB.5	MTCB.6
PCHCB_1414700	839	825	1269	765	672	771	919	556	424	1319	718	1025
PCHCB_1414800	761	704	1184	756	852	841	869	669	604	1438	748	1164
PCHCB_1414900	151	218	380	136	222	205	152	96	167	298	176	174
PCHCB_1415000	57	53	100	43	57	34	31	43	28	93	56	63
PCHCB_1415100	15	37	35	27	26	30	5	13	4	19	8	4
PCHCB_1415200	496	455	1075	437	740	562	437	349	488	886	449	581
PCHCB_1415300	211	248	448	190	301	299	278	144	259	456	195	308
PCHCB_1415400	2	28	18	10	11	17	17	4	6	5	2	10
PCHCB_1415500	202	199	422	167	267	240	267	149	261	285	192	217
PCHCB_1415600	1010	1074	991	873	691	892	3182	990	667	537	805	1277
PCHCB_1415700	1239	1258	2633	1255	1628	1520	1065	755	1093	2024	1125	1456
PCHCB_1415800	770	945	1372	776	1050	1039	1012	608	562	1218	629	1112
PCHCB_1415900	2015	2160	3347	2225	1771	1739	1984	1346	1150	2579	1675	2351
PCHCB_1416000	286	376	626	291	355	324	240	162	255	331	245	274
PCHCB_1416100	469	426	999	463	549	456	457	170	283	617	387	313
PCHCB_1416200	5417	4823	8322	5421	5644	5193	5811	2354	3235	5878	3809	4373
PCHCB_1416300	123	442	125	139	145	247	106	124	35	50	56	124
PCHCB_1416400	133	120	263	100	112	156	144	69	161	216	105	191
PCHCB_1416500	866	917	1210	773	582	768	1309	510	467	1154	654	919
PCHCB_1416600	29	155	52	55	47	101	29	36	8	27	32	26
PCHCB_1416700	10	32	14	16	23	20	29	4	4	18	16	12
PCHCB_1416800	1835	1573	2871	1749	1624	1526	1865	732	865	1717	1218	1368
PCHCB_1416900	3111	2877	4770	2976	3984	3557	4517	1745	1858	3184	2134	2861
PCHCB_1417000	320	447	352	347	315	319	307	135	129	224	227	272
PCHCB_1417100	1744	1590	2311	1704	1312	1399	1865	879	693	1624	1204	1608
PCHCB_1417200	3115	2669	4429	3330	2836	2935	3512	1502	1503	2872	1973	2600
PCHCB_1417300	2136	1886	3040	1976	1644	1557	2025	864	875	2124	1412	1550
PCHCB_1417400	23199	19037	26636	23771	15882	15435	21778	9698	7126	17992	14316	17785
PCHCB_1417500	46626	33736	51893	50840	29260	29769	31218	12687	11884	29316	23500	25782
PCHCB_1417600	478	469	1040	400	561	508	525	345	563	962	449	573
PCHCB_1417700	565	520	912	449	582	531	456	347	398	907	445	717
PCHCB_1417800	198	253	373	196	228	142	199	212	163	428	288	252
PCHCB_1417900	1384	1182	1949	1192	959	899	1181	406	565	1201	741	803
PCHCB_1418000	129	145	179	149	194	139	139	103	132	281	82	140
PCHCB_1418100	5318	5386	9768	5061	6227	5992	5158	3814	3939	8881	4294	7047
PCHCB_1418200	205	261	387	175	428	289	173	108	148	234	124	212
PCHCB_1418300	132	205	161	95	132	196	507	210	77	94	70	250
PCHCB_1418400	454	445	764	337	459	399	552	361	264	794	348	627
PCHCB_1418500	123	139	225	116	136	118	126	72	93	206	109	104
PCHCB_1418600	2097	1509	2042	1969	1148	1226	1996	623	424	772	836	1020
PCHCB_1418700	2450	2002	2384	2363	1295	1530	3054	870	569	900	1089	1385
PCHCB_1418800	15	21	42	27	26	17	17	2	10	11	3	13
PCHCB_1418900	581	529	909	438	606	566	611	253	427	645	370	504
PCHCB_1419000	319	583	483	359	383	531	1128	326	188	156	152	400
PCHCB_1419100	5630	5175	8876	5686	5560	4894	6471	2970	3340	5530	4276	5236
PCHCB_1419200	111	229	139	120	92	145	77	51	39	113	84	92
PCHCB_1419300	2146	1927	4061	1902	2932	2359	1999	1290	2131	3306	1709	2371
PCHCB_1419400	1244	1177	2142	1143	1333	1355	1824	654	907	1445	973	1090
PCHCB_1419500	77	59	135	71	53	50	62	15	27	59	29	47
PCHCB_1419600	671	857	1502	577	1243	1075	562	240	494	483	294	411
PCHCB_1419700	8179	6372	8860	8340	4577	5001	8177	2312	1927	4086	3729	4254
PCHCB_1419800	97	84	274	65	116	113	73	35	138	143	81	124
PCHCB_1419900	152	180	231	115	145	199	115	34	47	80	63	80
PCHCB_1420000	1814	1534	2661	1690	1628	1665	1646	797	920	2306	1367	1641
PCHCB_1420100	6720	4964	9237	6546	6629	5789	5684	2664	2917	5883	4589	4909
PCHCB_1420200	588	555	926	535	563	508	550	452	398	977	591	888
PCHCB_1420300	266	216	474	218	294	262	250	145	250	419	237	263
PCHCB_1420400	35	38	59	27	42	28	41	19	26	82	43	49
PCHCB_1420500	472	526	1130	383	609	532	455	278	387	837	401	434
PCHCB_1420600	480	416	767	415	456	450	476	294	280	749	364	516
PCHCB_1420700	3175	3007	4458	2992	2465	2742	3605	2067	1524	3748	2261	3567
PCHCB_1420800	1947	1639	1836	1752	1144	1439	4422	1015	716	873	1153	1589
PCHCB_1420900	343	411	773	285	644	526	402	326	377	577	312	478
PCHCB_1421000	359	299	609	237	299	295	308	277	223	632	307	444
PCHCB_1421100	171	484	152	253	176	290	134	73	19	44	48	85
PCHCB_1421200	6	10	26	17	12	14	14	8	6	16	6	2
PCHCB_1421300	206	178	365	193	258	254	196	136	100	364	156	358
PCHCB_1421400	2262	1878	2770	2548	2270	2366	2971	1072	1311	2047	1559	1898
PCHCB_1421500	876	929	1368	891	832	870	1600	722	527	1027	686	1083
PCHCB_1421600	8028	6568	8603	8345	5906	6079	10912	3504	2878	5141	4795	6147
PCHCB_1421700	93	114	120	121	78	76	84	61	60	95	52	101
PCHCB_1421800	3296	3175	4966	2883	3240	3337	4654	2577	1974	4232	2424	4110
PCHCB_1421900	82	92	121	80	85	102	83	28	54	56	46	57
PCHCB_1422000	1321	1182	2378	1224	1623	1277	984	632	1028	1805	1062	1197
PCHCB_1422100	1789	1933	2383	1651	1576	1740	2979	1569	912	2278	1382	2467
PCHCB_1422200	460	399	679	385	411	393	503	263	303	635	377	436
PCHCB_1422300	6217	5126	10560	5833	8490	7420	4428	2703	3906	6985	4167	4959
PCHCB_1422400	7043	7779	9092	6576	6672	8307	16302	7625	3942	8140	5223	11227
PCHCB_1422500	102	97	160	104	98	134	107	20	19	52	42	63
PCHCB_1422600	15929	13904	16986	17731	9722	10316	12353	3828	2977	5263	6063	7537
PCHCB_1422700	798	781	1345	678	978	970	1009	402	529	873	583	662
PCHCB_1422800	60	82	129	64	72	84	45	34	46	71	42	70
PCHCB_1422900	493	537	929	441	694	562	392	327	454	733	393	575
PCHCB_1423000	645	518	866	538	518	463	696	250	302	589	386	572
PCHCB_1423100	161	191	349	128	297	265	111	93	163	142	79	132
PCHCB_1423200	9	12	30	7	14	36	5	8	0	4	4	9
PCHCB_1423300	229	637	270	338	241	336	123	62	29	29	66	76
PCHCB_1423400	14	22	13	16	30	23	4	4	2	2	6	9
PCHCB_1423500	86	262	122	71	90	155	97	58	36	51	19	69
PCHCB_1423600	909	764	1393	723	741	810	977	652	621	1436	780	1210
PCHCB_1423700	1140	1004	2130	900	1314	1071	846	670	826	1589	876	1131
PCHCB_1423800	139	152	219	132	168	197	103	78	92	269	182	200
PCHCB_1423900	1053	1026	2024	937	1313	1264	1086	697	822	1878	915	1138
PCHCB_1424000	610	603	1112	555	755	645	603	437	642	1120	660	809
PCHCB_1424100	226	224	524	226	324	264	160	123	207	308	174	208
PCHCB_1424200	17173	15566	23799	19541	15016	14779	15479	7539	6800	15609	10941	13235
PCHCB_1424300	438	475	706	417	531	529	532	275	365	765	356	583
PCHCB_1424400	250	212	635	183	351	282	184	166	311	457	175	165
PCHCB_1424500	491	616	1378	398	1102	945	452	369	620	850	356	532
PCHCB_1424600	4	23	9	3	4	10	10	4	4	7	5	3
PCHCB_1424700	111	396	123	166	143	223	140	107	22	27	62	70
PCHCB_1424800	102	117	135	94	129	161	348	116	101	71	62	113
PCHCB_1424900	274	262	308	255	200	266	905	238	179	164	232	329
PCHCB_1425000	310	351	651	255	640	498	201	133	190	276	165	211
PCHCB_1425100	8889	8937	14248	7976	10972	8671	7244	5525	5546	12394	7131	10600
PCHCB_1425200	163	212	325	133	256	263	152	137	187	269	139	242
PCHCB_1425300	5524	5734	11046	5040	7278	6410	6193	4451	4462	9715	4659	7549
PCHCB_1425400	4217	4204	5400	3911	4596	4346	3849	2891	2226	6385	3133	5040
PCHCB_1425500	115	222	207	103	133	147	149	95	122	225	101	153
PCHCB_1425600	801	674	1361	697	873	825	811	357	691	1091	735	658
PCHCB_1425700	489	501	865	439	605	504	360	260	349	616	370	539
PCHCB_1425800	952	920	1281	958	770	794	1126	568	469	1049	734	895
PCHCB_1425900	227	331	616	212	336	329	225	238	329	599	217	356
PCHCB_1426000	1736	1611	3009	1458	2575	1985	1166	692	1145	1732	1092	1361
PCHCB_1426100	723	751	1199	609	1096	943	685	492	499	1016	559	870
PCHCB_1426200	423	341	880	327	476	433	387	283	401	760	412	536
PCHCB_1426300	232	263	221	236	196	204	850	235	107	128	176	355
PCHCB_1426400	2301	2168	4318	2285	2607	2453	2198	842	1451	2438	1574	1536
PCHCB_1426500	137	118	255	138	207	192	123	119	105	242	155	199
PCHCB_1426600	406	392	765	379	487	436	499	343	265	570	383	492
PCHCB_1426700	468	481	663	408	407	442	531	276	316	724	413	608
PCHCB_1426800	2606	2252	3294	2495	2290	2085	2405	995	921	2016	1430	1898
PCHCB_1426900	11741	9956	13030	12178	9230	8997	10916	4817	3448	8896	6609	8629
PCHCB_1427000	49	30	39	25	19	16	49	10	17	31	20	24
PCHCB_1427100	188	241	409	158	307	254	195	210	298	362	216	305
PCHCB_1427150	532	567	1038	462	697	565	572	482	521	1121	572	756
PCHCB_1427200	2790	2272	4994	2597	3384	2955	2380	1057	2269	3690	2088	2198
PCHCB_1427300	200	244	358	157	327	271	162	135	255	315	160	212
PCHCB_1427400	1862	1660	2601	1784	1478	1404	1902	729	913	1696	1243	1253
PCHCB_1427500	470	450	782	443	436	457	677	231	273	551	391	407
PCHCB_1427600	154	138	167	146	114	171	352	116	55	90	105	139
PCHCB_1427700	5360	6511	5602	5351	4797	5670	20251	5276	2906	2660	3736	6970
PCHCB_1427800	452	428	591	254	494	497	863	271	256	284	241	375
PCHCB_1427900	2593	2084	4362	2375	2601	2457	2309	1329	1563	3401	2147	2361
PCHCB_1428000	12654	9188	12980	12569	9098	7533	7346	2749	2575	5529	5157	5352
PCHCB_1428100	2424	1862	3916	2047	2362	2061	1855	997	1464	2770	1713	1926
PCHCB_1428200	726	626	977	528	599	632	909	308	386	604	418	615
PCHCB_1428300	1602	1225	1798	1570	1309	1328	2182	835	669	1542	1172	1470
PCHCB_1428400	100	82	100	54	69	87	464	102	60	58	54	137
PCHCB_1428500	219	284	571	160	436	355	183	99	211	140	69	146
PCHCB_1428600	31	47	84	20	70	57	19	32	61	48	13	38
PCHCB_1428700	6442	5658	10413	5820	8349	6710	4350	2539	2818	5950	3841	4530
PCHCB_1428800	631	569	1077	576	674	512	525	342	395	938	581	622
PCHCB_1428900	2011	1990	2670	1865	1795	1897	2343	1215	1090	2105	1486	1915
PCHCB_1429000	4154	3883	5137	4052	3146	3249	6164	2561	2061	4042	3079	4179
PCHCB_1429100	627	541	967	556	609	604	490	298	417	831	474	579
PCHCB_1429200	410	411	851	412	413	360	580	347	370	716	390	603
PCHCB_1429300	634	568	1396	577	696	692	762	410	432	1044	498	734
PCHCB_1429400	80	65	77	43	37	45	52	28	41	58	48	66
PCHCB_1429500	13	9	22	2	35	37	2	0	0	3	2	1
PCHCB_1429600	5321	3532	7229	4811	4590	4350	4146	1914	2850	6420	3894	4165
PCHCB_1429700	394	311	541	327	297	298	443	256	254	491	264	433
PCHCB_1429800	883	818	1389	782	813	785	824	370	460	872	554	681
PCHCB_1429900	1540	1451	2505	1635	1514	1559	1787	646	830	1641	1061	1242
PCHCB_1430000	48	84	180	38	112	105	58	29	81	84	58	73
PCHCB_1430100	158	148	204	120	131	137	116	48	65	114	78	97
PCHCB_1430200	732	647	851	724	494	507	743	344	184	483	356	617
PCHCB_1430300	3466	3316	5197	2981	3218	3390	4921	2357	2099	4579	2623	4083
PCHCB_1430400	337	384	671	396	280	336	394	200	193	443	281	368
PCHCB_1430500	1446	1169	2339	1178	1578	1214	914	779	708	1737	904	1329
PCHCB_1430600	454	511	530	404	303	370	570	279	211	373	299	438
PCHCB_1430700	3045	3356	4394	3074	3619	3273	2895	1057	1012	1705	1422	1829
PCHCB_1430900	147	187	370	142	212	221	125	158	209	409	166	272
PCHCB_1431000	13	12	26	7	7	33	16	9	2	2	4	11
PCHCB_1431100	34	108	33	48	43	88	46	40	7	11	9	26
PCHCB_1431200	46	94	84	52	72	78	69	21	12	59	31	46
PCHCB_1431300	1436	1305	1863	1384	1143	1259	1676	1034	555	1709	1076	1677
PCHCB_1431400	139	202	268	120	241	180	155	158	141	274	119	212
PCHCB_1431500	2308	1992	4266	2013	2587	2227	1869	987	1451	2765	1739	1908
PCHCB_1431600	412	414	898	319	569	395	298	210	262	413	322	379
PCHCB_1431700	89	96	192	79	207	160	75	77	81	156	65	135
PCHCB_1431800	493	877	1069	475	1277	1223	522	321	415	472	319	487
PCHCB_1431900	26	31	68	26	80	49	37	18	39	18	17	27
PCHCB_1432000	1060	1119	1608	872	1172	1056	1115	652	827	1904	996	1191
PCHCB_1432100	263	257	526	253	323	352	252	228	205	570	264	408
PCHCB_1432200	102	380	155	167	114	268	106	138	20	86	84	116
PCHCB_1432300	215	192	434	142	250	169	200	129	204	351	201	268
PCHCB_1432400	258	236	451	131	262	298	138	196	309	514	203	299
PCHCB_1432500	40	62	57	37	60	63	43	52	5	22	29	38
PCHCB_1432600	2157	2100	2994	2020	2024	1916	3533	2017	1204	3042	1862	3005
PCHCB_1432700	725	742	1735	603	978	892	747	593	909	1505	751	1067
PCHCB_1432800	790	746	1393	720	780	780	674	353	542	1057	683	693
PCHCB_1432900	285	330	507	204	372	289	210	198	292	501	222	373
PCHCB_1432950	157	245	498	119	346	331	129	181	247	214	104	201
PCHCB_1433100	2643	2342	3863	2675	2364	2240	2730	1274	1123	2239	1672	2208
PCHCB_1433200	8	0	0	0	8	0	0	0	0	0	0	0
PCHCB_1433300	106	143	190	99	130	136	156	110	46	227	82	157
PCHCB_1433400	50	54	53	36	32	47	26	5	5	17	15	11
PCHCB_1433500	45	59	91	42	53	66	56	16	13	36	7	35
PCHCB_1433600	4114	3804	5665	3974	3400	3362	4969	2096	2050	4118	2841	3840
PCHCB_1433700	436	455	1119	408	571	527	437	261	517	736	443	441
PCHCB_1433800	359	282	540	266	295	307	352	167	317	472	220	333
PCHCB_1433900	10957	10018	13929	10565	7767	8355	10518	5199	4130	11129	6766	9416
PCHCB_1434000	488	441	818	377	514	463	523	305	335	767	370	560
PCHCB_1434100	674	643	1386	566	984	936	564	445	770	1173	612	759
PCHCB_1434200	192	432	365	220	269	503	122	170	8	39	42	112
PCHCB_1434300	96	110	77	97	41	53	36	46	25	34	14	66
PCHCB_1434400	122	257	173	133	157	186	82	55	33	51	50	56
PCHCB_1434500	2264	1807	2915	2128	1755	1731	2512	914	956	1865	1408	1627
PCHCB_1434600	151	171	397	153	167	164	182	103	204	293	138	225
PCHCB_1434700	13	11	36	13	23	25	10	10	15	15	9	16
PCHCB_1434800	242	267	515	231	532	414	179	118	172	232	134	183
PCHCB_1434900	384	427	832	328	590	530	336	233	518	553	315	379
PCHCB_1435000	233	237	298	169	253	273	412	142	166	219	111	214
PCHCB_1435100	4092	4122	7619	4132	4526	4308	5373	2968	3756	7143	3816	4905
PCHCB_1435200	106	75	79	72	94	95	86	36	56	142	76	81
PCHCB_1435300	336	408	724	280	457	425	254	138	242	377	251	246
PCHCB_1435400	124	215	279	113	240	178	130	84	80	215	151	145
PCHCB_1435500	476	501	879	514	682	564	498	319	339	787	494	599
PCHCB_1435600	42	76	65	35	59	56	177	62	35	38	21	65
PCHCB_1435700	0	6	1	1	3	1	3	0	3	3	0	1
PCHCB_1435800	3823	2962	6069	3944	4278	3918	3586	1763	2574	5374	2997	3469
PCHCB_1435900	650	741	1281	675	907	874	945	438	437	897	587	686
PCHCB_1436000	2750	2585	4038	2806	2946	2765	3177	1940	1734	4294	2382	3266
PCHCB_1436100	1953	2251	4113	1896	3540	2984	1521	1047	1298	2178	1232	1593
PCHCB_1436200	2009	1722	3245	1847	2089	1928	1757	1201	1280	2679	1612	1951
PCHCB_1436300	32	40	18	18	24	24	14	9	15	25	21	20
PCHCB_1436400	49	97	59	51	72	107	53	30	13	48	30	54
PCHCB_1436500	172	135	276	103	184	213	170	63	131	166	116	119
PCHCB_1436600	4266	3388	4109	4510	2319	2730	4645	1134	782	1206	1575	2043
PCHCB_1436700	17883	13358	23263	17882	13771	12970	16816	5383	6120	12323	10017	9899
PCHCB_1436800	2470	2587	4679	2116	3883	3158	3138	1376	1717	2448	1675	2361
PCHCB_1436900	3	18	9	6	8	9	7	5	0	3	1	4
PCHCB_1437100	167	240	425	161	295	292	171	183	234	401	189	274
PCHCB_1437200	187	231	292	171	415	394	144	23	20	30	31	31
PCHCB_1437300	1232	1125	1832	1064	1150	1164	1338	557	586	1265	807	1044
PCHCB_1437400	1676	1236	1977	1571	1399	1511	1992	727	1022	1843	1324	1388
PCHCB_1437500	3433	2822	3820	3530	2303	2632	5981	1483	1367	2064	2231	2633
PCHCB_1437600	603	468	850	461	533	496	542	244	326	601	438	418
PCHCB_1437700	522	506	879	471	554	542	555	346	289	618	384	532
PCHCB_1437800	579	503	818	481	485	527	741	400	393	853	458	639
PCHCB_1437900	18	13	18	6	5	12	17	5	4	9	5	6
PCHCB_1438100	2541	2252	3218	2452	2181	2237	4476	1542	1207	2516	1874	2534
PCHCB_1438200	7416	5962	8118	7411	4787	5534	12533	3295	2892	4845	4368	5625
PCHCB_1438300	28	79	35	28	28	49	26	23	0	4	8	20
PCHCB_1438400	230	235	247	150	198	183	233	149	167	346	166	275
PCHCB_1438500	360	479	430	352	284	395	1392	317	176	139	199	396
PCHCB_1438600	190	611	194	264	216	355	165	125	41	49	76	128
PCHCB_1438700	113	213	396	91	273	239	123	110	177	264	144	160
PCHCB_1438800	689	523	1053	498	627	615	707	415	454	1146	661	766
PCHCB_1438900	504	374	895	376	468	415	458	203	402	665	398	435
PCHCB_1439000	2440	2137	3649	2246	1583	1519	2230	835	925	1845	1525	1621
PCHCB_1439100	2051	1708	3979	1672	2518	2025	1571	948	1772	2820	1682	1960
PCHCB_1439200	1374	1100	2483	1102	1369	1234	1285	769	1107	2349	1140	1322
PCHCB_1439300	23691	19646	37782	22889	21047	19392	19936	9605	11861	25102	16268	17522
PCHCB_1439400	107	115	169	79	128	87	122	58	57	117	66	138
PCHCB_1439500	464	484	745	396	958	794	1936	551	344	678	679	910
PCHCB_1439600	922	1492	1046	772	971	1360	3180	1276	495	691	614	1695
PCHCB_1439700	30	173	48	62	66	79	25	46	13	11	19	27
PCHCB_1439800	50	93	184	58	152	124	73	48	94	58	38	58
PCHCB_1439900	310	263	350	282	203	268	574	280	126	227	202	398
PCHCB_1440000	7256	6594	9911	7332	5865	5681	7695	3294	2842	6078	4580	5907
PCHCB_1440100	3138	2871	3889	2998	2525	2556	3653	1426	1289	2681	1906	2593
PCHCB_1440200	4008	3107	5053	3843	3071	2839	3337	1247	1590	3185	2517	2725
PCHCB_1440300	16509	13640	22016	16245	15842	14703	17689	6321	7206	13661	9842	11917
PCHCB_1440400	3570	2462	5022	3087	3088	2572	2629	1076	1686	3578	2471	2518
PCHCB_1440500	1122	843	1940	921	1099	945	1041	504	863	1637	1048	1077
PCHCB_1440600	769	818	1637	639	897	808	953	707	827	1770	846	1057
PCHCB_1440700	225	186	476	193	306	265	210	162	213	443	162	258
PCHCB_1440800	525	518	977	442	692	615	529	356	427	1060	489	687
PCHCB_1440900	164	169	368	141	273	211	189	110	201	324	139	231
PCHCB_1441000	275	306	257	223	206	272	1114	411	197	185	265	546
PCHCB_1441100	804	1120	1138	800	740	984	1513	471	418	550	561	741
PCHCB_1441200	8425	7879	14497	7648	12098	9438	5902	3516	4440	7033	4420	8001
PCHCB_1441300	2000	1908	3124	2018	1793	1847	1834	812	842	1665	1061	1530
PCHCB_1441400	4140	3879	5107	4136	2924	3635	7022	2926	1957	4059	3064	4780
PCHCB_1441500	93	137	188	99	173	167	100	96	114	241	102	158
PCHCB_1441600	2564	1918	2968	2382	1583	1513	1991	800	715	1829	1380	1611
PCHCB_1441700	616	522	1046	582	477	582	694	343	440	841	464	515
PCHCB_1441800	657	674	953	607	634	682	921	645	456	1062	569	988
PCHCB_1441900	108	131	319	93	248	214	74	53	123	88	44	86
PCHCB_1442000	228	286	463	191	479	295	170	114	236	242	172	159
PCHCB_1442100	1969	1629	2946	1865	1754	1630	1574	612	774	1513	1089	1268
PCHCB_1442200	188	204	362	195	264	207	186	114	112	195	126	154
PCHCB_1442300	25	55	95	29	80	84	28	17	28	28	4	28
PCHCB_1442400	54	87	146	53	170	142	58	25	37	29	18	40
PCHCB_1442500	1639	1416	2998	1525	1602	1428	1366	567	841	1763	1055	1044
PCHCB_1442600	553	560	1346	601	1044	785	447	294	495	694	367	419
PCHCB_1442700	6385	5309	10061	5962	6516	5759	5369	2875	3488	7453	4852	5187
PCHCB_1442800	935	794	1566	858	991	901	988	402	542	1263	868	858
PCHCB_1442900	151	192	329	123	267	245	108	76	154	157	102	117
PCHCB_1443000	11	10	7	7	7	5	6	9	5	16	1	5
PCHCB_1443100	2643	2757	4793	2173	3976	3370	2386	1969	2177	4919	2447	3386
PCHCB_1443200	1547	1330	2528	1400	1308	1325	1759	646	922	1793	1163	1348
PCHCB_1443300	370	280	548	270	371	322	312	213	256	512	263	313
PCHCB_1443400	4568	4155	6828	4329	4204	4297	5398	3231	2335	6906	3965	5259
PCHCB_1443500	233	335	503	197	408	323	178	139	160	216	129	182
PCHCB_1443600	1332	1229	2098	1308	1198	1192	1661	793	671	1593	951	1253
PCHCB_1443700	8476	8402	12717	8502	8770	8528	10735	5215	4159	8386	5526	8268
PCHCB_1443800	379	368	412	337	280	270	754	304	208	395	263	472
PCHCB_1443900	322	307	559	286	524	380	267	152	237	308	183	281
PCHCB_1444000	6071	4760	6881	6222	4293	4831	9491	2584	2318	3972	4089	4470
PCHCB_1444100	997	714	1475	1061	847	788	830	375	447	873	574	624
PCHCB_1444300	12481	8135	14684	11176	6481	4167	4893	2312	2659	6629	4716	4902
PCHCB_1444400	3322	2880	3471	3418	2096	2386	5072	1307	972	1335	1740	2180
PCHCB_1444500	630	706	778	507	751	744	1567	383	380	512	382	613
PCHCB_1444700	854	947	1660	744	1258	1038	684	403	552	888	548	646
PCHCB_1444800	268	291	684	256	367	367	257	183	338	404	274	272
PCHCB_1444900	327	341	660	243	455	413	334	356	337	794	329	541
PCHCB_1445000	96	131	250	77	185	188	122	85	121	314	82	156
PCHCB_1445100	244	198	488	150	269	302	220	173	246	367	206	262
PCHCB_1445200	2838	2451	2971	2853	1922	1743	3023	1200	753	1487	1590	2069
PCHCB_1445300	2909	2408	4324	2689	2558	2349	2774	1212	1471	3073	2043	2270
PCHCB_1445400	402	408	818	342	577	504	404	187	330	495	296	398
PCHCB_1445500	114762	95431	113085	114894	59797	68590	160313	45116	29018	44950	56010	79472
PCHCB_1445600	6469	5094	8667	6341	4780	4440	5782	2172	2491	5203	3924	4237
PCHCB_1445700	8057	5818	9874	8233	4678	4784	6677	1843	1647	3434	3474	3688
PCHCB_1445800	746	579	1271	623	923	787	604	388	600	1306	647	730
PCHCB_1445900	434	400	878	370	561	415	275	184	327	397	290	323
PCHCB_1446000	9911	8213	11509	9709	8321	9328	18755	5203	5254	7657	6843	8632
PCHCB_1446100	1196	1336	1301	998	948	1125	4635	1141	842	887	1054	1661
PCHCB_1446200	765	978	2048	668	1408	1310	716	753	1144	1356	607	1145
PCHCB_1446300	1919	2161	4754	1579	3309	2643	1716	1406	2192	2864	1506	2203
PCHCB_1446400	1434	1165	2055	1170	1043	1046	1475	633	809	1417	944	1216
PCHCB_1446500	214	217	353	127	167	230	280	193	143	438	204	351
PCHCB_1446600	102	130	107	79	95	88	238	77	63	122	74	115
PCHCB_1446700	604	700	769	481	578	825	2271	536	429	353	325	711
PCHCB_1446800	136	148	252	129	172	149	118	57	55	104	92	115
PCHCB_1446900	686	573	1290	594	883	734	534	276	552	929	501	552
PCHCB_1447000	157	591	191	212	183	301	138	105	41	73	62	112
PCHCB_1447100	379	359	732	347	465	405	309	176	297	437	276	286
PCHCB_1447200	56	185	58	57	54	97	55	34	20	27	28	28
PCHCB_1447300	584	475	792	446	562	523	539	495	407	958	454	756
PCHCB_1447400	179	194	407	175	296	229	159	102	170	311	147	217
PCHCB_1447500	143	166	290	122	235	167	130	95	137	306	121	172
PCHCB_1447600	574	541	1000	596	684	521	623	360	408	1130	638	695
PCHCB_1447700	1211	1025	1709	1142	1124	976	1239	487	516	1153	808	1031
PCHCB_1447800	450	472	849	349	794	652	393	258	379	607	358	416
PCHCB_1447900	111	247	122	136	110	132	59	30	18	43	60	69
PCHCB_1448000	846	961	1565	735	1209	1176	1377	931	638	1485	648	1360
PCHCB_1448100	143	254	267	143	243	308	467	240	158	188	132	258
PCHCB_1448200	144	220	191	146	181	213	163	134	49	223	77	146
PCHCB_1448300	396	630	499	393	444	611	1578	474	310	255	360	570
PCHCB_1448400	115	104	281	121	155	145	86	115	155	176	84	169
PCHCB_1448500	1622	1397	2552	1547	1601	1494	1887	861	994	2110	1348	1643
PCHCB_1448600	153	175	397	140	327	222	186	188	230	462	189	214
PCHCB_1448700	19747	14877	28074	18979	17830	15577	13172	7458	8310	20124	13438	14311
PCHCB_1448800	242	178	368	158	260	261	216	116	244	315	195	176
PCHCB_1448900	740	697	1250	649	753	689	620	443	583	1233	665	786
